relative time stamp,Walking,Standing,Sitting,Going Upstairs,Going Downstairs,Going In Lift,annotation any activity,flic annotations,yaw,pitch,roll,acc_x,acc_y,acc_z,pressure[pa],altitude[m],temperature[c],sensor Back,stretch left,stretch right,switch left,switch right
260502,0,0,0,0,0,0,0,2,-51.34,47.76,39.99,15.58,-8.73,-4.01,100731,16.15,21.50,16,0,1,1,0
260548,0,0,0,0,0,0,0,2,-52.18,48.51,39.21,1.02,-8.09,16.32,100734,16.06,21.50,16,0,5,1,0
260612,0,0,0,0,0,0,0,2,-52.86,49.94,37.86,11.31,-16.24,-8.94,100728,15.81,21.50,18,0,25,1,0
260661,0,0,0,0,0,0,0,2,-53.30,50.66,37.12,23.97,-18.94,1.02,100730,15.81,21.50,17,0,16,1,0
260706,0,0,0,0,0,0,0,2,-53.52,50.80,36.72,14.86,-14.04,-1.35,100727,15.90,21.50,16,0,18,1,0
260754,0,0,0,0,0,0,0,2,-54.11,51.23,36.32,5.87,-13.79,1.87,100737,15.81,21.50,17,0,18,1,0
260804,0,0,0,0,0,0,0,2,-54.85,51.67,35.87,7.01,-6.52,6.76,100741,15.31,21.50,15,0,20,0,0
260851,0,0,0,0,0,0,0,2,-55.22,51.65,35.66,8.04,-3.15,6.36,100740,15.31,21.50,15,0,13,0,0
260901,0,0,0,0,0,0,0,2,-55.49,51.47,35.38,7.16,-3.04,2.17,100725,15.90,21.50,13,1,9,0,0
260948,0,0,0,0,0,0,0,2,-55.55,51.33,35.24,7.48,-1.80,1.13,100730,15.31,21.50,15,1,2,0,0
261011,0,0,0,0,0,0,0,2,-55.51,51.18,35.19,10.17,-6.24,-0.28,100735,15.56,21.50,11,0,3,0,0
261078,0,0,0,0,0,0,0,1,-55.35,50.91,35.31,6.33,-9.56,2.93,100740,15.81,21.50,15,2,0,0,0
261106,0,0,0,0,0,0,0,1,-55.61,51.19,35.22,7.54,-8.55,2.63,100727,15.90,21.50,15,0,2,0,0
261155,0,0,0,0,0,0,0,1,-56.08,51.66,35.08,5.69,-3.10,4.60,100731,15.64,21.50,13,1,0,0,0
261204,0,0,0,0,0,0,0,1,-56.64,52.32,34.60,5.91,-1.52,6.58,100728,16.40,21.50,15,1,0,0,0
261252,0,0,0,0,0,0,0,1,-57.27,53.12,33.90,6.94,-2.72,3.82,100740,15.81,21.50,11,1,0,0,0
261299,0,0,0,0,0,0,0,1,-57.82,53.72,33.43,3.01,-1.90,5.42,100735,15.48,21.50,15,1,1,0,0
261347,0,0,0,0,0,0,0,1,-58.14,54.25,33.00,3.93,-2.22,4.97,100731,16.15,21.50,18,0,6,0,0
261412,0,0,0,0,0,0,0,1,-58.35,54.50,32.65,5.05,-2.84,4.97,100736,15.81,21.50,18,0,4,0,0
261461,0,0,0,0,0,0,0,1,-58.41,54.45,32.60,6.32,-3.46,2.29,100733,16.15,21.50,18,0,4,0,0
261506,0,0,0,0,0,0,0,1,-58.32,54.21,32.69,6.43,-3.42,2.87,100730,15.90,21.50,18,2,1,0,0
261556,0,0,0,0,0,0,0,1,-58.31,54.06,32.73,6.76,-4.18,1.60,100735,15.90,21.50,15,3,1,0,0
261604,0,0,0,0,0,0,0,1,-58.28,53.94,32.79,6.73,-3.24,2.90,100728,15.90,21.50,15,4,1,0,0
261652,0,0,0,0,0,0,0,1,-58.33,53.87,32.77,5.77,-3.12,3.04,100733,15.31,21.50,18,0,3,0,0
261701,0,0,0,0,0,0,0,1,-58.41,53.86,32.72,6.30,-3.70,3.17,100727,15.81,21.50,18,0,4,0,0
261764,0,0,0,0,0,0,0,1,-58.51,53.83,32.68,5.92,-3.57,3.11,100738,15.39,21.50,20,1,2,0,0
261812,0,0,0,0,0,0,0,1,-58.53,53.77,32.74,6.21,-3.46,2.61,100737,15.64,21.50,14,1,4,0,0
261859,0,0,0,0,0,0,0,1,-58.57,53.74,32.77,6.37,-3.79,2.51,100731,15.39,21.50,20,1,4,0,0
261909,0,0,0,0,0,0,0,1,-58.62,53.70,32.79,6.39,-4.11,2.40,100733,16.31,21.50,18,1,6,0,0
261956,0,0,0,0,0,0,0,1,-58.75,53.70,32.75,6.69,-3.79,2.69,100728,16.15,21.50,13,2,0,0,0
262004,0,0,0,0,0,0,0,1,-58.92,53.69,32.69,6.62,-3.23,2.89,100731,15.56,21.50,16,1,0,0,0
262050,0,0,0,0,0,0,0,1,-59.03,53.63,32.70,6.46,-2.55,2.60,100733,15.64,21.50,11,0,5,0,0
262100,0,0,0,0,0,0,0,1,-59.10,53.55,32.74,6.29,-2.45,1.89,100734,15.81,21.50,15,2,2,0,0
262164,0,0,0,0,0,0,0,1,-59.15,53.46,32.79,6.52,-2.99,2.29,100738,15.31,21.50,14,2,4,0,0
262212,0,0,0,0,0,0,0,1,-59.15,53.29,32.95,5.81,-3.01,2.72,100731,15.31,21.50,13,2,1,0,0
262261,0,0,0,0,0,0,0,1,-59.10,53.08,33.20,5.70,-2.34,3.18,100734,15.56,21.50,20,0,4,0,0
262308,0,0,0,0,0,0,0,1,-59.03,52.91,33.45,5.49,-2.15,3.14,100728,16.31,21.50,15,4,1,0,0
262356,0,0,0,0,0,0,0,1,-58.94,52.77,33.67,6.17,-2.76,3.04,100736,15.39,21.50,15,2,1,0,0
262405,0,0,0,0,0,0,0,1,-58.81,52.57,33.95,5.41,-3.73,2.77,100735,15.64,21.50,13,4,3,0,0
262452,0,0,0,0,0,0,0,1,-58.61,52.31,34.27,6.90,-3.30,3.99,100740,15.31,21.50,19,0,6,0,0
262501,0,0,0,0,0,0,0,1,-58.59,52.23,34.38,6.75,-4.27,2.78,100740,15.56,21.50,18,1,4,0,0
262564,0,0,0,0,0,0,0,1,-58.60,52.16,34.46,7.04,-3.72,3.96,100738,15.22,21.50,18,0,4,0,0
262612,0,0,0,0,0,0,0,1,-58.67,52.14,34.45,7.11,-3.49,2.79,100735,15.56,21.50,12,4,0,0,0
262661,0,0,0,0,0,0,0,1,-58.79,52.12,34.39,6.27,-2.74,3.45,100733,14.81,21.50,15,1,6,0,0
262707,0,0,0,0,0,0,0,1,-58.84,52.04,34.37,6.35,-2.47,2.95,100746,15.22,21.50,15,2,5,0,0
262756,0,0,0,0,0,0,0,1,-58.84,51.92,34.40,6.44,-2.16,2.74,100740,15.39,21.50,19,0,4,0,0
262804,0,0,0,0,0,0,0,1,-58.90,51.86,34.38,6.58,-2.87,2.84,100728,15.90,21.50,17,2,0,0,0
262852,0,0,0,0,0,0,0,1,-59.08,51.93,34.25,6.47,-3.98,2.19,100738,15.64,21.50,18,0,4,0,0
262900,0,0,0,0,0,0,0,1,-59.24,51.93,34.21,7.07,-3.04,1.43,100736,15.31,21.50,16,2,0,0,0
262964,0,0,0,0,0,0,0,1,-59.37,51.87,34.19,5.33,-1.99,2.82,100725,15.81,21.50,15,3,4,0,0
263012,0,0,0,0,0,0,0,1,-59.43,51.87,34.11,7.03,-1.34,1.71,100722,16.06,21.50,13,4,1,0,0
263060,0,0,0,0,0,0,0,1,-59.43,51.69,34.19,6.53,-0.99,1.96,100741,15.22,21.50,18,1,4,0,0
263108,0,0,0,0,0,0,0,1,-59.28,51.30,34.42,6.05,-0.98,4.78,100730,15.31,21.50,19,1,4,0,0
263156,0,0,0,0,0,0,0,1,-58.93,50.64,34.88,3.93,-0.38,5.09,100736,15.56,21.50,16,0,0,1,0
263204,0,0,0,0,0,0,0,1,-58.44,49.71,35.45,3.40,-0.21,3.47,100731,16.06,21.50,16,0,1,1,0
263252,0,0,0,0,0,0,0,1,-57.83,48.55,35.98,7.62,-5.04,2.99,100741,14.81,21.50,16,0,0,1,0
263317,0,0,0,0,0,0,0,1,-56.83,46.74,37.21,10.43,-5.99,0.65,100741,15.22,21.50,16,0,5,1,0
263364,0,0,0,0,0,0,0,1,-55.25,44.59,39.27,10.19,-2.37,3.41,100733,15.81,21.50,15,0,18,0,0
263414,0,0,0,0,0,0,0,1,-53.54,42.55,41.67,14.03,5.47,10.82,100736,15.56,21.50,15,0,23,0,0
263461,0,0,0,0,0,0,0,1,-53.17,41.66,42.72,8.46,-1.28,6.74,100738,15.22,21.50,15,1,26,0,0
263508,0,0,0,0,0,0,0,1,-53.83,41.80,42.71,3.13,-5.69,7.02,100736,15.06,21.50,16,0,25,0,0
263556,0,0,0,0,0,0,0,1,-55.07,42.18,42.14,1.26,-5.91,6.50,100734,15.90,21.50,18,4,19,0,0
263603,0,0,0,0,0,0,0,1,-56.68,42.66,41.17,-5.17,-4.87,4.22,100731,16.65,21.50,21,0,24,0,0
263652,0,0,0,0,0,0,0,1,-58.20,43.21,40.14,-4.96,2.08,8.61,100743,15.31,21.50,24,1,21,0,0
263716,0,0,0,0,0,0,0,1,-59.03,43.23,40.10,3.46,7.90,10.72,100738,15.31,21.50,35,0,34,1,0
263764,0,0,0,0,0,0,0,1,-58.59,42.95,40.82,8.47,4.72,7.03,100741,15.22,21.50,32,0,24,1,0
263813,0,0,0,0,0,0,0,1,-57.64,42.69,42.07,27.92,-2.24,9.13,100733,15.81,21.50,39,0,21,1,0
263859,0,0,0,0,0,0,0,1,-57.67,42.79,42.71,19.35,-8.07,9.17,100733,15.56,21.50,41,0,23,1,0
263908,0,0,0,0,0,0,0,1,-59.61,43.60,41.70,8.37,-5.33,7.50,100737,15.48,21.50,41,0,18,1,0
263956,0,0,0,0,0,0,0,1,-62.02,45.52,39.58,19.77,-11.41,-2.90,100736,15.81,21.50,41,0,19,1,0
264006,0,0,0,0,0,0,0,1,-64.02,46.24,38.54,12.82,-12.88,-2.03,100733,15.22,21.50,35,0,8,1,0
264052,0,0,0,0,0,0,0,1,-65.27,46.87,37.99,12.64,-11.38,-5.25,100730,15.64,21.50,33,0,10,1,0
264116,0,0,0,0,0,0,0,1,-65.90,47.90,37.48,9.15,-8.28,5.07,100728,15.64,21.50,31,0,15,1,0
264163,0,0,0,0,0,0,0,1,-65.92,48.55,37.26,1.64,-11.90,7.29,100727,15.90,21.50,32,0,17,1,0
264211,0,0,0,0,0,0,0,1,-65.07,48.73,37.32,5.19,-12.17,6.01,100737,15.56,21.50,33,0,21,1,0
264261,0,0,0,0,0,0,0,1,-64.22,49.02,36.90,12.36,-15.78,2.50,100733,16.06,21.50,34,0,19,1,0
264307,0,0,0,0,0,0,0,1,-63.99,49.27,36.34,20.82,-26.47,-0.04,100730,15.64,21.50,37,0,26,1,0
264356,0,0,0,0,0,0,0,1,-64.17,49.50,36.01,23.08,-20.52,-0.39,100733,15.64,21.50,38,0,29,1,0
264406,0,0,0,0,0,0,0,1,-64.62,49.83,35.72,21.99,-17.43,0.74,100731,15.90,21.50,37,0,30,1,0
264474,0,0,0,0,0,0,0,2,-65.09,50.15,35.71,15.79,-7.35,7.14,100728,15.90,21.50,43,0,33,1,0
264514,0,0,0,0,0,0,0,2,-65.90,50.04,35.80,8.17,1.48,12.83,100727,15.81,21.50,44,0,30,1,0
264562,0,0,0,0,0,0,0,2,-66.80,49.88,35.67,1.44,2.99,12.79,100728,16.15,21.50,44,0,31,1,0
264611,0,0,0,0,0,0,0,2,-67.52,50.07,35.40,-4.62,10.90,9.72,100728,16.15,21.50,45,0,38,1,0
264659,0,0,0,0,0,0,0,2,-67.92,50.59,34.96,-2.60,8.64,11.44,100730,16.31,21.50,46,0,27,1,0
264711,0,0,0,0,0,0,0,2,-67.48,51.48,34.72,1.32,6.77,7.02,100728,15.81,21.50,48,0,27,1,0
264756,0,0,0,0,0,0,0,2,-66.84,52.59,34.38,7.04,-3.46,5.91,100737,16.15,21.50,49,0,22,1,0
264804,0,0,0,0,0,0,0,2,-67.91,53.96,33.04,18.55,-13.87,2.03,100734,15.81,21.50,49,0,20,1,0
264867,0,0,0,0,0,0,0,2,-69.73,55.29,31.62,18.88,-19.67,-0.75,100731,15.39,21.50,51,0,23,1,0
264915,0,0,0,0,0,0,0,2,-72.21,55.74,30.85,13.40,-22.21,-8.61,100728,16.15,21.50,50,0,17,1,0
264964,0,0,0,0,0,0,0,2,-74.30,55.14,31.35,3.33,1.44,-1.52,100730,16.40,21.50,58,0,24,1,0
265012,0,0,0,0,0,0,0,2,-75.56,54.70,31.63,8.09,4.94,3.62,100730,15.90,21.50,60,0,30,1,0
265059,0,0,0,0,0,0,0,2,-77.20,54.48,31.47,9.12,-6.37,4.10,100728,15.90,21.50,58,0,23,1,0
265107,0,0,0,0,0,0,0,2,-78.98,54.19,31.66,5.82,-8.65,1.46,100725,16.15,21.50,58,0,25,1,0
265156,0,0,0,0,0,0,0,2,-80.47,54.01,32.08,3.79,-4.09,5.37,100725,15.90,21.50,56,0,25,1,0
265203,0,0,0,0,0,0,0,2,-81.77,54.10,32.17,6.59,-4.86,6.27,100723,16.06,21.50,57,0,22,1,0
265268,0,0,0,0,0,0,0,2,-83.05,54.39,32.23,7.61,-7.00,7.72,100725,16.15,21.50,51,0,20,1,0
265317,0,0,0,0,0,0,0,2,-85.59,54.44,32.41,4.99,-3.29,9.23,100728,15.90,21.50,42,0,19,1,0
265363,0,0,0,0,0,0,0,2,-88.38,54.38,32.66,1.54,-2.04,10.60,100724,16.31,21.50,40,0,17,1,0
265414,0,0,0,0,0,0,0,2,-90.61,54.21,33.14,-1.22,3.16,11.73,100724,16.40,21.50,40,0,31,1,0
265459,0,0,0,0,0,0,0,2,-91.24,53.55,33.95,8.56,3.23,13.59,100723,16.15,21.50,38,0,29,1,0
265507,0,0,0,0,0,0,0,2,-92.09,52.67,34.70,5.45,-6.42,12.13,100731,16.31,21.50,38,0,16,1,0
265555,0,0,0,0,0,0,0,2,-92.77,51.35,35.62,10.30,-13.93,2.36,100728,16.31,21.50,48,0,26,1,0
265603,0,0,0,0,0,0,0,2,-95.93,49.56,37.23,11.16,-14.59,4.11,100730,16.73,21.50,54,0,19,1,0
265667,0,0,0,0,0,0,0,2,-100.20,47.23,39.33,7.43,-16.45,4.26,100723,16.65,21.50,67,0,28,1,0
265716,0,0,0,0,0,0,0,2,-102.39,45.14,41.60,10.38,-12.10,8.01,100728,16.40,21.50,88,0,34,1,0
265762,0,0,0,0,0,0,0,2,-102.29,43.90,43.01,22.38,-6.88,8.87,100725,16.40,21.50,86,0,36,1,0
265811,0,0,0,0,0,0,0,2,-104.16,42.62,44.19,18.12,-12.82,6.61,100728,16.15,21.50,103,0,28,1,0
265860,0,0,0,0,0,0,0,2,-106.26,42.10,44.87,13.31,-10.73,7.34,100725,16.40,21.50,102,0,33,1,0
265907,0,0,0,0,0,0,0,2,-109.82,42.14,44.98,10.31,-9.61,8.75,100731,15.81,21.50,93,0,20,1,0
265955,0,0,0,0,0,0,0,2,-113.15,42.77,44.51,6.50,-10.73,7.61,100733,15.31,21.50,65,0,21,1,0
266018,0,0,0,0,0,0,0,2,-118.45,43.79,43.57,1.55,-9.34,7.94,100730,16.15,21.50,50,0,20,1,0
266067,0,0,0,0,0,0,0,2,-126.05,44.95,42.51,-4.20,-2.98,9.66,100724,15.64,21.50,37,0,18,1,0
266114,0,0,0,0,0,0,0,2,-126.49,45.57,42.06,-2.88,10.46,5.04,100733,15.90,21.50,31,0,10,1,0
266165,0,0,0,0,0,0,0,2,-122.04,45.19,42.84,-7.53,3.82,-3.22,100725,15.64,21.50,30,0,13,1,0
266211,0,0,0,0,0,0,0,2,-123.88,44.67,43.49,17.48,-9.04,3.98,100728,16.15,21.50,35,0,10,1,0
266259,0,0,0,0,0,0,0,2,-140.69,43.50,44.91,35.33,-10.09,10.84,100725,16.31,21.50,32,0,12,1,0
266307,0,0,0,0,0,0,0,2,-152.28,43.05,45.55,19.15,-21.07,16.71,100727,16.31,21.50,31,0,12,1,0
266355,0,0,0,0,0,0,0,2,-160.24,43.71,44.55,26.35,-34.45,1.40,100730,16.40,21.50,29,0,10,1,0
266421,0,0,0,0,0,0,0,2,-179.17,43.57,44.87,26.24,-13.49,-0.80,100736,15.56,21.60,26,0,6,1,0
266467,0,0,0,0,0,0,0,2,173.43,43.20,44.91,15.22,-11.29,3.86,100727,16.31,21.60,29,0,0,1,0
266515,0,0,0,0,0,0,0,2,165.84,43.20,44.92,12.59,-11.18,5.78,100725,15.90,21.50,28,0,1,1,0
266562,0,0,0,0,0,0,0,2,159.88,43.00,45.25,6.54,-8.14,8.86,100727,16.40,21.50,28,0,2,1,0
266611,0,0,0,0,0,0,0,2,153.89,43.01,45.58,4.41,-10.35,10.47,100725,16.40,21.50,28,0,2,1,0
266660,0,0,0,0,0,0,0,2,149.77,42.78,46.13,1.23,-5.90,11.16,100733,15.90,21.60,26,0,2,1,0
266706,0,0,0,0,0,0,0,2,148.02,42.35,46.67,3.26,-7.61,9.28,100734,16.06,21.50,23,0,2,1,0
266754,0,0,0,0,0,0,0,2,147.54,41.67,47.27,1.43,-7.92,22.24,100725,16.06,21.50,22,0,0,1,0
266819,0,0,0,0,0,0,0,2,148.44,40.89,47.82,11.11,-0.09,-1.87,100727,16.15,21.60,22,0,0,1,0
266867,0,0,0,0,0,0,0,2,147.35,40.63,48.18,24.87,-3.01,2.54,100733,16.31,21.60,22,0,0,1,0
266915,0,0,0,0,0,0,0,2,146.76,40.61,48.10,19.80,-11.93,-5.72,100734,15.90,21.60,23,0,0,1,0
266962,0,0,0,0,0,0,0,2,145.72,40.21,48.59,15.30,-7.34,-1.31,100733,15.64,21.60,22,3,0,0,0
267012,0,0,0,0,0,0,0,2,145.48,40.00,48.49,24.79,-13.18,6.67,100730,15.90,21.60,25,0,0,0,0
267060,0,0,0,0,0,0,0,2,145.03,39.71,48.59,35.84,-9.12,14.88,100727,16.06,21.60,23,0,0,1,0
267111,0,0,0,0,0,0,0,2,143.70,40.26,47.53,32.97,-17.23,26.53,100731,15.56,21.60,26,0,0,1,0
267155,0,0,0,0,0,0,0,2,142.06,40.29,47.37,21.86,-15.90,41.83,100728,15.81,21.60,36,0,0,1,0
267219,0,0,0,0,0,0,0,2,140.44,40.29,48.03,-3.27,-4.43,35.11,100736,15.64,21.60,48,0,1,1,0
267268,0,0,0,0,0,0,0,2,137.76,42.13,46.43,-5.48,-2.49,20.66,100731,15.81,21.60,50,0,3,1,0
267315,0,0,0,0,0,0,0,2,135.22,44.12,44.43,-24.12,0.05,30.93,100741,15.56,21.50,45,0,3,1,0
267363,0,0,0,0,0,0,0,2,133.13,46.21,42.63,-9.02,14.43,20.35,100731,16.06,21.50,46,0,3,1,0
267410,0,0,0,0,0,0,0,2,131.93,47.36,41.72,-20.58,9.18,20.11,100724,16.73,21.60,48,0,6,1,0
267460,0,0,0,0,0,0,0,2,130.39,48.91,40.18,-5.75,8.06,32.97,100725,16.15,21.60,49,0,6,1,0
267506,0,0,0,0,0,0,0,2,128.78,50.44,38.43,10.61,1.36,25.70,100731,15.81,21.60,37,0,4,1,0
267569,0,0,0,0,0,0,0,2,127.92,51.05,37.64,6.39,-4.11,16.07,100733,15.90,21.60,37,0,3,1,0
267618,0,0,0,0,0,0,0,2,127.59,51.12,37.61,5.15,0.35,28.88,100734,15.90,21.60,33,0,1,1,0
267665,0,0,0,0,0,0,0,2,127.57,50.74,37.50,-6.80,1.13,22.18,100734,15.81,21.60,35,0,2,1,0
267713,0,0,0,0,0,0,0,2,128.36,49.66,37.64,-7.26,-0.40,13.17,100724,16.15,21.60,32,0,3,1,0
267761,0,0,0,0,0,0,0,2,129.71,48.56,38.11,-0.74,-3.45,12.52,100728,15.56,21.60,33,0,2,1,0
267809,0,0,0,0,0,0,0,2,131.13,47.74,38.52,3.13,-9.02,10.02,100737,15.31,21.60,34,0,3,1,0
267857,0,0,0,0,0,0,0,2,132.31,47.30,38.76,15.22,-9.44,9.12,100734,15.90,21.60,32,0,0,1,0
267905,0,0,0,0,0,0,0,2,133.07,47.22,38.75,20.59,-13.21,7.18,100733,15.06,21.60,33,0,2,1,0
267969,0,0,0,0,0,0,0,2,133.44,47.33,38.60,17.11,-13.66,8.88,100730,15.06,21.60,32,0,2,1,0
268017,0,0,0,0,0,0,0,2,133.42,47.69,38.26,13.94,-13.13,10.27,100728,15.81,21.60,32,0,1,1,0
268065,0,0,0,0,0,0,0,2,133.18,48.11,37.91,12.47,-14.28,8.31,100727,16.40,21.60,32,0,2,1,0
268113,0,0,0,0,0,0,0,2,133.44,47.88,37.82,13.46,-14.19,7.28,100728,16.15,21.60,29,0,5,1,0
268161,0,0,0,0,0,0,0,2,133.16,47.96,37.75,13.06,-12.96,7.99,100731,16.31,21.60,25,0,3,1,0
268209,0,0,0,0,0,0,0,2,132.92,47.87,37.81,13.41,-10.66,7.39,100731,15.64,21.60,27,0,3,1,0
268257,0,0,0,0,0,0,0,2,132.77,47.53,38.10,12.09,-8.63,7.52,100734,15.64,21.60,26,0,4,1,0
268305,0,0,0,0,0,0,0,2,132.79,46.87,38.71,12.23,-6.56,8.67,100730,15.81,21.60,26,0,3,1,0
268369,0,0,0,0,0,0,0,2,132.83,46.16,39.15,13.64,-8.27,7.95,100737,15.31,21.60,27,0,6,1,0
268418,0,0,0,0,0,0,0,2,132.53,45.66,39.44,14.84,-9.37,7.60,100737,15.56,21.60,25,0,5,1,0
268465,0,0,0,0,0,0,0,2,131.79,45.25,39.52,15.48,-10.24,5.69,100739,15.64,21.60,25,0,3,1,0
268516,0,0,0,0,0,0,0,2,130.65,45.10,39.48,13.81,-10.35,4.65,100727,16.06,21.60,26,0,6,1,0
268564,0,0,0,0,0,0,0,2,129.34,44.92,39.53,11.71,-9.71,6.45,100734,15.90,21.60,23,0,8,1,0
268611,0,0,0,0,0,0,0,2,127.94,44.91,39.82,7.92,-8.61,5.54,100740,16.06,21.60,26,0,9,1,0
268658,0,0,0,0,0,0,0,2,126.49,44.71,39.99,5.70,-5.43,8.28,100730,15.90,21.60,25,0,15,1,0
268705,0,0,0,0,0,0,0,2,125.10,44.58,40.28,5.63,-3.61,10.27,100731,15.81,21.60,29,0,12,1,0
268770,0,0,0,0,0,0,0,2,124.00,44.61,40.73,4.16,-2.07,12.03,100731,15.90,21.60,29,0,15,1,0
268818,0,0,0,0,0,0,0,2,122.74,44.93,40.86,3.13,-2.54,17.28,100733,15.90,21.60,30,0,22,1,0
268867,0,0,0,0,0,0,0,2,121.82,45.37,40.86,-0.31,-2.78,18.37,100731,16.23,21.60,28,0,17,1,0
268915,0,0,0,0,0,0,0,2,122.01,45.96,41.07,5.85,-0.17,15.85,100724,16.40,21.60,30,0,29,1,0
268962,0,0,0,0,0,0,0,2,121.06,46.44,40.52,9.10,-7.04,22.47,100724,16.15,21.60,32,0,30,1,0
269009,0,0,0,0,0,0,0,2,121.75,47.03,40.66,6.65,-13.24,8.54,100727,16.40,21.60,32,0,28,1,0
269058,0,0,0,0,0,0,0,2,122.96,46.68,41.58,5.91,-7.15,17.27,100731,16.15,21.60,33,0,21,1,0
269122,0,0,0,0,0,0,0,2,123.70,46.82,41.81,10.38,-12.65,9.50,100730,15.64,21.60,35,0,18,1,0
269170,0,0,0,0,0,0,0,2,124.28,47.26,41.72,19.16,-12.75,6.59,100731,16.15,21.60,36,0,15,1,0
269218,0,0,0,0,0,0,0,2,124.10,47.69,41.43,18.71,-12.81,2.58,100731,15.81,21.60,37,0,18,1,0
269266,0,0,0,0,0,0,0,2,122.84,48.30,40.85,12.19,-15.02,0.29,100731,15.64,21.60,36,0,16,1,0
269314,0,0,0,0,0,0,0,2,121.16,48.95,40.15,7.15,-5.36,5.29,100730,15.56,21.60,36,0,21,1,0
269363,0,0,0,0,0,0,0,2,119.65,49.42,39.62,6.41,-4.32,10.68,100731,15.56,21.60,35,0,19,1,0
269410,0,0,0,0,0,0,0,2,119.06,49.56,39.52,3.28,-5.23,12.41,100736,15.81,21.60,38,0,17,1,0
269457,0,0,0,0,0,0,0,2,119.25,49.94,39.31,3.70,-4.03,10.26,100724,16.40,21.60,41,0,20,1,0
269521,0,0,0,0,0,0,0,2,119.28,50.64,38.73,7.95,-4.33,9.36,100731,15.81,21.60,46,0,23,1,0
269569,0,0,0,0,0,0,0,2,119.08,51.31,38.13,7.12,-6.34,11.55,100733,15.81,21.60,43,0,27,1,0
269617,0,0,0,0,0,0,0,2,119.26,51.84,37.67,4.69,-7.79,12.67,100727,16.23,21.60,48,0,21,1,0
269665,0,0,0,0,0,0,0,2,119.08,52.57,37.00,5.83,-6.45,15.61,100733,15.81,21.60,50,0,19,1,0
269713,0,0,0,0,0,0,0,2,118.00,52.85,36.57,8.19,-5.64,6.32,100728,16.40,21.70,37,0,12,1,0
269763,0,0,0,0,0,0,0,2,118.52,53.08,36.35,8.71,-3.44,9.02,100736,15.14,21.60,37,0,12,1,0
269809,0,0,0,0,0,0,0,2,118.03,53.18,36.11,4.95,-4.46,7.87,100728,16.06,21.60,32,0,6,1,0
269857,0,0,0,0,0,0,0,2,117.49,53.10,35.90,4.22,-5.41,2.83,100734,16.15,21.60,29,0,5,1,0
269921,0,0,0,0,0,0,0,2,116.98,53.02,35.54,4.70,-3.73,-3.37,100731,15.81,21.70,29,0,2,1,0
269969,0,0,0,0,0,0,0,2,116.99,53.07,35.02,5.55,-2.97,-9.41,100731,14.89,21.70,29,0,2,1,0
270017,0,0,0,0,0,0,0,2,117.59,53.52,34.39,5.57,-2.84,-14.81,100744,15.14,21.70,29,0,2,1,0
270066,0,0,0,0,0,0,0,2,117.59,53.69,33.68,12.27,0.83,-18.46,100730,15.64,21.70,27,0,1,0,0
270116,0,0,0,0,0,0,0,2,117.24,53.97,32.62,10.68,-1.80,-20.37,100734,15.14,21.70,21,1,1,0,0
270162,0,0,0,0,0,0,0,2,117.11,53.99,32.05,0.65,-9.11,-18.21,100730,15.56,21.70,24,2,0,0,0
270211,0,0,0,0,0,0,0,2,116.94,53.97,31.95,4.81,-3.07,-12.78,100733,15.81,21.70,15,0,1,0,0
270258,0,0,0,0,0,0,0,2,117.02,53.59,32.16,16.47,15.14,-3.35,100730,16.40,21.70,12,3,0,0,0
270322,0,0,0,0,0,0,0,2,117.66,54.12,31.50,13.52,20.89,0.85,100730,16.23,21.70,15,0,3,0,0
270371,0,0,0,0,0,0,0,2,118.99,54.39,31.26,5.72,14.32,-5.37,100733,15.64,21.70,18,0,0,0,0
270420,0,0,0,0,0,0,0,2,120.72,54.87,31.45,1.38,6.56,0.64,100731,15.56,21.70,13,0,0,0,0
270472,0,0,0,0,0,0,0,2,122.32,55.89,31.19,-1.02,-8.24,-5.06,100731,15.90,21.70,14,0,0,0,0
270514,0,0,0,0,0,0,0,2,124.23,55.52,32.00,-2.23,-12.58,-5.00,100730,15.64,21.70,20,0,2,0,0
270563,0,0,0,0,0,0,0,2,125.95,54.52,33.11,-0.84,-17.10,-7.49,100727,16.15,21.70,15,0,1,0,0
270610,0,0,0,0,0,0,0,2,126.96,53.94,33.68,3.48,-16.17,7.50,100733,15.81,21.70,17,0,0,0,0
270674,0,0,0,0,0,0,0,2,127.04,55.50,31.44,1.75,-6.31,10.59,100727,15.81,21.70,15,0,0,1,0
270722,0,0,0,0,0,0,0,2,128.05,56.80,29.32,-3.00,7.83,-4.26,100729,16.48,21.70,15,0,0,1,0
270772,0,0,0,0,0,0,0,2,130.14,57.28,28.32,0.55,17.56,-9.86,100724,16.48,21.70,15,0,0,1,0
270819,0,0,0,0,0,0,0,2,131.97,58.26,27.46,0.42,14.64,-7.54,100730,16.40,21.70,15,0,0,1,0
270867,0,0,0,0,0,0,0,2,132.38,58.73,28.19,12.85,10.94,7.27,100724,16.40,21.70,16,0,0,1,0
270915,0,0,0,0,0,0,0,2,134.92,60.24,27.65,29.72,8.59,13.19,100729,15.98,21.70,18,0,0,1,0
270963,0,0,0,0,0,0,0,2,138.42,59.58,28.90,19.25,20.24,-10.23,100734,15.39,21.70,17,2,0,0,0
271011,0,0,0,0,0,0,0,2,145.56,58.03,30.54,-0.48,-5.46,3.29,100730,15.81,21.70,19,2,1,0,0
